alert_id,rule_id,customer_key,date_key,score,score_gbm,is_true_positive,split,priority,score_percentile,tier,reason_1,reason_2,reason_3,top_mitigant,reason_summary
R001-12-112,R001,12,112,3.330509068287047e-07,3.457873449537206e-07,0,train,deferred,0.0239,T3_thirty_day,share of 30-day credits arriving as cash,30-day cash credit volume,90-day near-threshold cash deposit count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 90-day near-threshold cash deposit count
R004-3310-172,R004,3310,172,0.0150332509744326,5.718504281940079e-06,0,holdout,review,0.6967,T2_five_day,share of 30-day credits arriving as cash,30-day cash credit volume,90-day transaction count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 90-day transaction count
R004-3310-175,R004,3310,175,0.0002395370295516,5.331753258893697e-06,0,holdout,review,0.2959,T3_thirty_day,share of 30-day credits arriving as cash,30-day cash credit volume,90-day transaction count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 90-day transaction count
R004-3311-15,R004,3311,15,0.0014355027356304,3.700216146233274e-08,0,train,review,0.4648,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3311-18,R004,3311,18,0.0009946226115449,1.5073790153885242e-08,0,train,review,0.4278,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3311-69,R004,3311,69,0.0102893268975746,2.100463558601321e-08,0,train,review,0.6594,T2_five_day,cash-intensive business type,30-day largest transaction,home province ON,kyc risk rating low,cash-intensive business type; 30-day largest transaction; home province ON
R004-3311-84,R004,3311,84,0.0003672388546893,1.0984903075815223e-08,0,train,review,0.3327,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3311-96,R004,3311,96,0.0003213987100254,1.40987966478822e-08,0,train,review,0.3216,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3311-114,R004,3311,114,0.0001722843301468,6.921627456727844e-08,0,train,review,0.2673,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3311-159,R004,3311,159,0.0003239072284761,2.3903166206570765e-08,0,holdout,review,0.3222,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3311-164,R004,3311,164,0.0001227950114607,1.605896255950623e-08,0,holdout,review,0.2413,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3311-178,R004,3311,178,0.0017133500932087,1.1312022203341147e-08,0,holdout,review,0.4827,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3314-43,R004,3314,43,0.3303126641365294,1.3186403531083164e-06,0,train,review,0.8984,T2_five_day,cash-intensive business type,30-day largest transaction,share of 30-day credits arriving as cash,kyc risk rating low,cash-intensive business type; 30-day largest transaction; share of 30-day credits arriving as cash
R004-3314-50,R004,3314,50,0.3816808398727775,2.43172535824366e-07,0,train,review,0.9053,T1_same_day,cash-intensive business type,share of 30-day credits arriving as cash,30-day largest transaction,kyc risk rating low,cash-intensive business type; share of 30-day credits arriving as cash; 30-day largest transaction
R004-3314-52,R004,3314,52,0.0939187018535016,3.764349936011568e-07,0,train,review,0.8307,T2_five_day,cash-intensive business type,share of 30-day credits arriving as cash,30-day largest transaction,7-day high-risk jurisdiction count,cash-intensive business type; share of 30-day credits arriving as cash; 30-day largest transaction
R004-3314-89,R004,3314,89,0.0070783054532553,3.467479969063292e-08,0,train,review,0.625,T2_five_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3314-91,R004,3314,91,0.0012333831718858,7.553415609554348e-08,0,train,review,0.4486,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3314-176,R004,3314,176,0.0145187572682195,1.3854677384718186e-08,0,holdout,review,0.6928,T2_five_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3314-178,R004,3314,178,0.0045553104317301,3.4773038836204414e-08,0,holdout,review,0.5812,T3_thirty_day,cash-intensive business type,30-day largest transaction,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; home province ON
R004-3318-27,R004,3318,27,0.0167762817162509,3.406651473654601e-06,0,train,review,0.7058,T2_five_day,cash-intensive business type,30-day largest transaction,onboarding channel branch,share of 30-day credits arriving as cash,cash-intensive business type; 30-day largest transaction; onboarding channel branch
R004-3318-61,R004,3318,61,9.478331717474368e-05,1.519409695760534e-07,0,train,review,0.2217,T3_thirty_day,30-day wire value,cash-intensive business type,90-day debit value,90-day wire value,30-day wire value; cash-intensive business type; 90-day debit value
R004-3318-105,R004,3318,105,0.0001291252925781,2.8694258711525164e-08,0,train,review,0.2454,T3_thirty_day,90-day debit value,cash-intensive business type,onboarding channel branch,90-day wire value,90-day debit value; cash-intensive business type; onboarding channel branch
R004-3318-121,R004,3318,121,0.000404390490983,2.3746027478368626e-07,0,valid,review,0.3417,T3_thirty_day,90-day debit value,cash-intensive business type,90-day total value,90-day wire value,90-day debit value; cash-intensive business type; 90-day total value
R004-3318-133,R004,3318,133,0.0009642155312448,4.442907929765156e-08,0,valid,review,0.4245,T3_thirty_day,90-day debit value,cash-intensive business type,90-day total value,90-day wire value,90-day debit value; cash-intensive business type; 90-day total value
R004-3318-154,R004,3318,154,0.0022665441010553,4.894588193999424e-08,0,holdout,review,0.512,T3_thirty_day,cash-intensive business type,90-day debit value,30-day largest transaction,share of 30-day credits arriving as cash,cash-intensive business type; 90-day debit value; 30-day largest transaction
R004-3324-2,R004,3324,2,0.5115886967367852,2.6591415100981976e-07,0,train,review,0.9209,T1_same_day,cash-intensive business type,politically exposed person flag,30-day largest transaction,share of 30-day credits arriving as cash,cash-intensive business type; politically exposed person flag; 30-day largest transaction
R004-3324-18,R004,3324,18,0.0891585537963849,2.623904066240192e-07,0,train,review,0.8272,T2_five_day,cash-intensive business type,politically exposed person flag,30-day largest transaction,share of 30-day credits arriving as cash,cash-intensive business type; politically exposed person flag; 30-day largest transaction
R004-3324-36,R004,3324,36,0.0227704628492978,6.075426285803234e-07,0,train,review,0.731,T2_five_day,cash-intensive business type,politically exposed person flag,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; politically exposed person flag; home province ON
R004-3324-37,R004,3324,37,0.0045378033776984,1.223942082657874e-06,0,train,review,0.5808,T3_thirty_day,cash-intensive business type,politically exposed person flag,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; politically exposed person flag; home province ON
R004-3324-42,R004,3324,42,0.0056305139896262,2.816773671757729e-06,0,train,review,0.6029,T2_five_day,cash-intensive business type,politically exposed person flag,home province ON,7-day high-risk jurisdiction count,cash-intensive business type; politically exposed person flag; home province ON
R004-3324-48,R004,3324,48,0.0046278336504678,1.5502091665036406e-07,0,train,review,0.5826,T3_thirty_day,cash-intensive business type,politically exposed person flag,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; politically exposed person flag; home province ON
R004-3324-110,R004,3324,110,0.0253743256076663,9.184950001741404e-07,0,train,review,0.74,T2_five_day,cash-intensive business type,politically exposed person flag,30-day largest transaction,share of 30-day credits arriving as cash,cash-intensive business type; politically exposed person flag; 30-day largest transaction
R004-3324-113,R004,3324,113,0.0066319512239103,1.4223162227321955e-06,0,train,review,0.6189,T2_five_day,cash-intensive business type,politically exposed person flag,30-day largest transaction,share of 30-day credits arriving as cash,cash-intensive business type; politically exposed person flag; 30-day largest transaction
R004-3324-123,R004,3324,123,0.0022599603474969,1.547785542245679e-06,0,valid,review,0.5117,T3_thirty_day,cash-intensive business type,politically exposed person flag,30-day largest transaction,share of 30-day credits arriving as cash,cash-intensive business type; politically exposed person flag; 30-day largest transaction
R004-3324-129,R004,3324,129,0.0020337558540071,8.616747583092319e-07,0,valid,review,0.5017,T3_thirty_day,cash-intensive business type,politically exposed person flag,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; politically exposed person flag; home province ON
R004-3324-132,R004,3324,132,0.0003843006477903,1.6364629062696249e-07,0,valid,review,0.3371,T3_thirty_day,cash-intensive business type,politically exposed person flag,home province ON,30-day high-risk jurisdiction count,cash-intensive business type; politically exposed person flag; home province ON
R004-3324-134,R004,3324,134,0.0002182119704307,1.8428841845581842e-07,0,valid,review,0.2879,T3_thirty_day,cash-intensive business type,politically exposed person flag,30-day value with high-risk jurisdictions,7-day high-risk jurisdiction count,cash-intensive business type; politically exposed person flag; 30-day value with high-risk jurisdictions
R004-3324-139,R004,3324,139,0.0109636481124094,2.9211119740718304e-06,0,valid,review,0.6652,T2_five_day,7-day wire value,30-day value with high-risk jurisdictions,cash-intensive business type,30-day high-risk jurisdiction count,7-day wire value; 30-day value with high-risk jurisdictions; cash-intensive business type
R004-3324-146,R004,3324,146,0.0040686018785844,2.8703494212254415e-07,0,valid,review,0.5696,T3_thirty_day,cash-intensive business type,30-day value with high-risk jurisdictions,politically exposed person flag,30-day high-risk jurisdiction count,cash-intensive business type; 30-day value with high-risk jurisdictions; politically exposed person flag
