txn_id,customer_key,date_key,calendar_date,amount_cad,direction,channel,counterparty_country,counterparty_id,hour_of_day,is_high_risk
T000301096,1737,116,2025-12-26,409.23,debit,emt,CA,P0044399,13,0
T000301863,1737,116,2025-12-26,220.74,credit,pos,CA,P0025845,16,0
T000302293,1737,116,2025-12-26,1842.89,credit,pos,CA,P0003102,18,0
T000308717,1737,119,2025-12-29,930.49,credit,pos,CA,P0024475,18,0
T000308772,1737,119,2025-12-29,784.36,credit,pos,CA,P0057205,19,0
T000309085,1737,119,2025-12-29,1611.82,credit,pos,CA,P0039395,20,0
T000310339,1737,120,2025-12-30,1035.05,credit,pos,CA,P0049525,12,0
T000311398,1737,120,2025-12-30,1331.75,credit,emt,CA,P0042668,17,0
T000312494,1737,121,2025-12-31,1689.65,credit,cash,AU,P0053553,8,0
T000314671,1737,121,2025-12-31,909.2,credit,emt,CA,P0003404,18,0
T000315264,1737,121,2025-12-31,3195.1,credit,pos,CA,P0009291,20,0
T000323124,1737,125,2026-01-04,174.58,credit,pos,CA,P0013816,7,0
T000324351,1737,125,2026-01-04,3972.45,credit,emt,CA,P0007448,17,0
T000324735,1737,126,2026-01-05,1661.79,debit,cheque,CA,P0059190,7,0
T000326091,1737,126,2026-01-05,33499.99,credit,wire,CA,P0028951,13,0
T000332260,1737,128,2026-01-07,1723.18,credit,pos,CA,P0011185,13,0
T000344797,1737,133,2026-01-12,5984.34,debit,emt,CA,P0015423,12,0
T000346464,1737,133,2026-01-12,2827.74,credit,emt,CA,P0007654,20,0
T000347928,1737,134,2026-01-13,1954.4,debit,emt,CA,P0047591,12,0
T000348358,1737,134,2026-01-13,3673.09,credit,emt,CA,P0036164,14,0
T000352783,1737,135,2026-01-14,866.75,credit,cash,CA,P0047355,20,0
T000354095,1737,136,2026-01-15,511.69,debit,pos,CA,P0013521,13,0
T000355914,1737,137,2026-01-16,876.55,credit,cheque,CA,P0052492,7,0
T000364823,1737,140,2026-01-19,1816.92,debit,cheque,CA,P0059814,18,0
T000366891,1737,141,2026-01-20,829.83,credit,pos,CA,P0015486,13,0
T000367337,1737,141,2026-01-20,18609.99,debit,wire,XB,P0036105,16,1
T000367413,1737,141,2026-01-20,457.67,credit,wire,CA,P0036535,16,0
T000372438,1737,143,2026-01-22,7929.08,credit,pos,CA,P0024758,11,0
T000373655,1737,143,2026-01-22,677.22,debit,pos,CA,P0006594,16,0
T000377745,1737,145,2026-01-24,1408.28,credit,pos,CA,P0002289,7,0
T000379118,1737,145,2026-01-24,2935.74,debit,cheque,CA,P0006733,18,0
T000380059,1737,146,2026-01-25,1794.1,credit,emt,CA,P0018251,12,0
T000381883,1737,147,2026-01-26,14360.89,debit,wire,CA,P0017553,10,0
T000387348,1737,149,2026-01-28,212.71,credit,cash,CA,P0051905,8,0
T000389804,1737,149,2026-01-28,688.29,credit,emt,CA,P0024728,19,0
T000390717,1737,150,2026-01-29,1054.66,debit,pos,CA,P0048144,9,0
T000390861,1737,150,2026-01-29,4574.33,debit,cheque,CA,P0043528,10,0
T000391467,1737,150,2026-01-29,888.98,debit,emt,AU,P0036179,13,0
T000395867,1737,151,2026-01-30,500.03,credit,wire,CA,P0048934,18,0
T000396392,1737,151,2026-01-30,262.77,debit,cheque,CA,P0046972,20,0
T000396961,1737,152,2026-01-31,697.56,debit,wire,CA,P0038911,11,0
T000397839,1737,152,2026-01-31,5810.85,debit,wire,UNK,P0008918,18,0
T000397920,1737,152,2026-01-31,1589.36,debit,preauth,CA,P0038032,19,0
T000398636,1737,153,2026-02-01,226.01,debit,preauth,CA,P0015414,11,0
T000398759,1737,153,2026-02-01,400.18,debit,pos,CA,P0007741,12,0
T000400477,1737,154,2026-02-02,1988.82,debit,emt,CA,P0048669,10,0
T000401030,1737,154,2026-02-02,2785.58,credit,pos,CA,P0031624,12,0
T000406769,1737,156,2026-02-04,1069.86,debit,cheque,JP,P0004920,11,0
T000411711,1737,158,2026-02-06,1455.7,debit,cheque,CA,P0053434,7,0
T000414421,1737,158,2026-02-06,189.51,debit,pos,CA,P0016726,19,0
T000414646,1737,158,2026-02-06,1355.99,credit,pos,CA,P0001277,20,0
T000420514,1737,161,2026-02-09,312.06,credit,cash,CA,P0002282,19,0
T000421833,1737,162,2026-02-10,100.29,credit,cheque,CA,P0027295,12,0
T000422515,1737,162,2026-02-10,700.57,debit,pos,CA,P0002912,15,0
T000430640,1737,165,2026-02-13,1909.89,credit,pos,CA,P0019699,11,0
T000431835,1737,165,2026-02-13,406.27,debit,cheque,CA,P0056559,17,0
T000432437,1737,165,2026-02-13,285.11,credit,wire,CA,P0028903,20,0
T000433330,1737,166,2026-02-14,2063.48,credit,emt,CA,P0008152,14,0
T000438282,1737,168,2026-02-16,325.72,credit,cheque,CA,P0053075,20,0
T000439613,1737,169,2026-02-17,2082.01,debit,emt,CA,P0010270,12,0
T000446568,1737,171,2026-02-19,246.39,credit,pos,CA,P0051777,19,0
T000447055,1737,172,2026-02-20,1349.03,debit,wire,XC,P0017457,7,1
T000447445,1737,172,2026-02-20,366.92,debit,pos,CA,P0024125,9,0
T000448915,1737,172,2026-02-20,224.59,debit,wire,CA,P0030402,17,0
T000455833,1737,176,2026-02-24,1278.31,credit,emt,CA,P0029853,7,0
T000456659,1737,176,2026-02-24,1290.49,credit,emt,CA,P0013985,12,0
T000465510,1737,179,2026-02-27,486.79,credit,emt,CA,P0010984,14,0
T000465989,1737,179,2026-02-27,1744.94,credit,cheque,US,P0029225,16,0
T000466412,1737,179,2026-02-27,1402.47,credit,pos,CA,P0023170,18,0
T000003054,1743,1,2025-09-02,55.28,debit,wire,CA,P0041601,7,0
T000004736,1743,1,2025-09-02,31.05,debit,pos,CA,P0018129,15,0
T000011617,1743,4,2025-09-05,15.5,debit,emt,CA,P0040471,7,0
T000012256,1743,4,2025-09-05,24.43,debit,pos,CA,P0019053,10,0
T000022425,1743,8,2025-09-09,1370.07,debit,cheque,CA,P0007571,18,0
T000023656,1743,9,2025-09-10,16.89,credit,preauth,CA,P0055442,10,0
T000024789,1743,9,2025-09-10,39.24,debit,pos,CA,P0005143,15,0
T000028692,1743,10,2025-09-11,78.35,debit,pos,CA,P0054918,20,0
T000028831,1743,11,2025-09-12,51.23,debit,emt,CA,P0032705,7,0
T000031642,1743,12,2025-09-13,6000.0,debit,wire,CA,P0010912,8,0
T000034714,1743,14,2025-09-15,59.81,debit,pos,CA,P0024312,7,0
T000052235,1743,20,2025-09-21,6000.0,debit,emt,CA,P0010912,18,0
T000062971,1743,24,2025-09-25,6000.0,debit,wire,CA,P0010912,15,0
T000063636,1743,24,2025-09-25,62.54,credit,pos,CA,P0005447,18,0
T000066884,1743,25,2025-09-26,86.88,debit,cash,CA,P0051365,20,0
T000068282,1743,26,2025-09-27,24.5,debit,pos,CA,P0008245,18,0
T000068881,1743,27,2025-09-28,51.03,credit,cash,CA,P0014707,9,0
T000071480,1743,28,2025-09-29,103433.71,credit,wire,CA,P0029587,13,0
T000072432,1743,28,2025-09-29,8.45,debit,emt,CA,P0016114,18,0
T000072755,1743,28,2025-09-29,40.37,debit,pos,CA,P0043938,19,0
T000073285,1743,29,2025-09-30,16.94,debit,pos,CA,P0050719,8,0
T000077403,1743,30,2025-10-01,99456.78,debit,emt,CA,P0024233,14,0
T000085803,1743,33,2025-10-04,6000.0,debit,wire,CA,P0010912,14,0
T000098155,1743,38,2025-10-09,34.13,credit,pos,CA,P0021067,12,0
T000098727,1743,38,2025-10-09,134.02,debit,wire,CA,P0038021,15,0
T000107749,1743,42,2025-10-13,6000.0,debit,emt,CA,P0010912,14,0
T000110374,1743,43,2025-10-14,15.62,debit,pos,CA,P0053323,12,0
T000111490,1743,43,2025-10-14,172.07,debit,pos,CA,P0039766,17,0
T000112852,1743,44,2025-10-15,6000.0,debit,wire,CA,P0010912,10,0
T000116727,1743,45,2025-10-16,180.04,debit,preauth,CA,P0056666,14,0
T000117922,1743,45,2025-10-16,51.66,credit,preauth,CA,P0013266,20,0
T000134333,1743,52,2025-10-23,404.45,debit,emt,NL,P0055481,13,0
T000134881,1743,52,2025-10-23,12.28,debit,pos,CA,P0014137,16,0
T000138299,1743,53,2025-10-24,157.16,debit,emt,CA,P0011713,18,0
T000141674,1743,55,2025-10-26,93.68,debit,pos,CA,P0012568,18,0
T000149617,1743,58,2025-10-29,251.96,debit,pos,CA,P0012112,15,0
T000156622,1743,60,2025-10-31,77.02,debit,pos,CA,P0024514,20,0
T000158063,1743,61,2025-11-01,42.47,debit,emt,CA,P0032219,20,0
T000163406,1743,64,2025-11-04,32.2,credit,wire,CA,P0043898,10,0
T000165545,1743,65,2025-11-05,38.3,debit,cheque,CA,P0058104,7,0
T000179954,1743,70,2025-11-10,488.81,debit,pos,CA,P0038058,19,0
T000180762,1743,71,2025-11-11,144.4,debit,pos,CA,P0059074,10,0
T000182934,1743,71,2025-11-11,139.77,credit,pos,CA,P0006095,20,0
T000185576,1743,72,2025-11-12,315.19,debit,pos,CA,P0046808,18,0
T000195147,1743,76,2025-11-16,138.46,credit,pos,CA,P0014731,20,0
T000195187,1743,76,2025-11-16,14.08,debit,pos,CA,P0044435,20,0
T000197019,1743,77,2025-11-17,33.36,debit,emt,CA,P0031224,15,0
T000198130,1743,77,2025-11-17,606.01,debit,pos,CA,P0031266,20,0
T000209825,1743,81,2025-11-21,142.27,debit,wire,CA,P0026445,19,0
T000216578,1743,85,2025-11-25,123.1,debit,pos,CA,P0013572,8,0
T000241417,1743,94,2025-12-04,27.52,debit,cash,CA,P0022656,10,0
T000257620,1743,100,2025-12-10,37.12,credit,cash,CA,P0057255,13,0
T000271794,1743,106,2025-12-16,14.49,debit,pos,CA,P0052099,7,0
T000273067,1743,106,2025-12-16,76.61,credit,pos,CA,P0029679,13,0
T000287078,1743,111,2025-12-21,85.55,debit,pos,CA,P0000413,16,0
T000289233,1743,112,2025-12-22,272.39,credit,emt,CA,P0045364,14,0
T000289551,1743,112,2025-12-22,249.79,debit,pos,CA,P0001259,15,0
T000300164,1743,116,2025-12-26,21.66,credit,emt,CA,P0047657,9,0
T000301634,1743,116,2025-12-26,348.85,debit,pos,CA,P0013960,15,0
T000303857,1743,117,2025-12-27,9.91,debit,pos,CA,P0057880,15,0
T000309592,1743,120,2025-12-30,58.71,debit,pos,CA,P0024659,9,0
T000311106,1743,120,2025-12-30,13.89,credit,pos,CA,P0015366,15,0
T000311244,1743,120,2025-12-30,36.69,debit,preauth,CA,P0018402,16,0
T000318104,1743,122,2026-01-01,145.71,debit,pos,CA,P0005823,19,0
T000322280,1743,124,2026-01-03,76.63,credit,emt,CA,P0020547,14,0
T000322610,1743,124,2026-01-03,36.56,debit,pos,CA,P0047298,17,0
T000328791,1743,127,2026-01-06,10.81,credit,preauth,CA,P0016801,11,0
T000334841,1743,129,2026-01-08,11192.08,debit,cheque,CA,P0033749,10,0
T000336195,1743,129,2026-01-08,35964.88,credit,wire,CA,P0016391,16,0
T000338990,1743,130,2026-01-09,146.68,debit,pos,CA,P0041520,15,0
T000341567,1743,131,2026-01-10,12954.2,debit,wire,CA,P0048253,17,0
T000342098,1743,132,2026-01-11,104.73,debit,pos,CA,P0032740,8,0
T000344742,1743,133,2026-01-12,74.31,credit,cash,CA,P0023162,12,0
T000350913,1743,135,2026-01-14,125.92,debit,preauth,CA,P0043640,12,0
T000351173,1743,135,2026-01-14,392.05,credit,cash,CA,P0048468,13,0
T000351994,1743,135,2026-01-14,114.57,debit,preauth,CA,P0018999,17,0
T000352723,1743,135,2026-01-14,367.85,debit,pos,CA,P0036440,20,0
T000357661,1743,137,2026-01-16,62.84,debit,pos,CA,P0057494,15,0
T000371841,1743,143,2026-01-22,44.93,debit,pos,CA,P0002945,8,0
T000371854,1743,143,2026-01-22,96.25,debit,pos,CA,P0050503,8,0
T000375898,1743,144,2026-01-23,68.2,debit,pos,CA,P0007183,12,0
T000381046,1743,146,2026-01-25,47.32,debit,emt,CA,P0031928,20,0
T000384644,1743,148,2026-01-27,18.2,debit,cash,CA,P0007657,10,0
T000391504,1743,150,2026-01-29,110.77,debit,cash,CA,P0005846,13,0
T000393900,1743,151,2026-01-30,26.5,debit,cheque,CA,P0031605,9,0
T000396743,1743,152,2026-01-31,69.53,debit,emt,CA,P0031567,9,0
T000404186,1743,155,2026-02-03,303.38,debit,emt,CA,P0039693,13,0
T000405919,1743,156,2026-02-04,149.47,debit,pos,CA,P0002157,7,0
T000414777,1743,159,2026-02-07,21.5,debit,pos,CA,P0020178,8,0
T000426023,1743,163,2026-02-11,17.86,debit,emt,CA,P0040497,18,0
T000426687,1743,164,2026-02-12,67.44,credit,pos,CA,P0027231,7,0
T000430008,1743,165,2026-02-13,10.81,debit,emt,CA,P0044597,8,0
T000446355,1743,171,2026-02-19,83.3,debit,cheque,CA,P0045968,18,0
T000453425,1743,175,2026-02-23,122.07,debit,pos,CA,P0056718,10,0
T000464234,1743,179,2026-02-27,66.58,debit,pos,CA,P0004526,7,0
T000466478,1743,179,2026-02-27,115.59,debit,emt,CA,P0016315,18,0
T000466778,1743,179,2026-02-27,24.97,debit,emt,CA,P0057507,20,0
T000002318,1747,0,2025-09-01,229.22,debit,cheque,CA,P0006715,18,0
T000004747,1747,1,2025-09-02,89.95,debit,pos,CA,P0023431,15,0
T000011688,1747,4,2025-09-05,99.88,debit,cash,CA,P0025102,8,0
T000017273,1747,6,2025-09-07,275.55,credit,emt,CA,P0017963,20,0
T000017434,1747,7,2025-09-08,86.39,debit,pos,CA,P0054387,7,0
T000034754,1747,14,2025-09-15,598.89,debit,wire,CA,P0056806,7,0
T000043118,1747,16,2025-09-17,230.09,debit,emt,US,P0001123,19,0
T000044998,1747,17,2025-09-18,62.3,credit,emt,CA,P0008230,14,0
T000046972,1747,18,2025-09-19,783.62,debit,pos,CA,P0036651,10,0
T000056641,1747,22,2025-09-23,475.99,debit,pos,CA,P0049292,13,0
T000065306,1747,25,2025-09-26,169.78,debit,pos,CA,P0020838,12,0
T000066051,1747,25,2025-09-26,172.59,credit,pos,CA,P0051786,16,0
T000068684,1747,27,2025-09-28,558.64,debit,preauth,CA,P0016940,8,0
T000070504,1747,28,2025-09-29,299.35,credit,preauth,CA,P0053742,8,0
T000072418,1747,28,2025-09-29,761.9,credit,emt,CA,P0005857,18,0
T000075207,1747,29,2025-09-30,703.33,debit,pos,CA,P0057687,17,0
T000075657,1747,29,2025-09-30,91.03,debit,cash,FR,P0016860,19,0
T000075680,1747,29,2025-09-30,364.08,debit,emt,CA,P0045472,19,0
T000080640,1747,31,2025-10-02,130.69,credit,cash,CA,P0038516,14,0
T000082629,1747,32,2025-10-03,1056.72,credit,pos,CA,P0056022,10,0
T000092152,1747,36,2025-10-07,122.67,debit,emt,CA,P0014472,12,0
T000092586,1747,36,2025-10-07,591.23,debit,pos,CA,P0036557,14,0
T000098894,1747,38,2025-10-09,253.58,debit,emt,CA,P0056936,16,0
T000117138,1747,45,2025-10-16,1006.25,debit,emt,CA,P0041592,16,0
T000128556,1747,50,2025-10-21,140623.97,credit,wire,CA,P0036625,13,0
T000128563,1747,50,2025-10-21,22376.16,debit,wire,CA,P0011656,13,0
T000128788,1747,50,2025-10-21,31687.12,debit,cheque,CA,P0056846,14,0
T000128953,1747,50,2025-10-21,32126.1,debit,cheque,CA,P0059218,15,0
T000129303,1747,50,2025-10-21,614.18,debit,pos,CA,P0035260,17,0
T000139473,1747,54,2025-10-25,643.5,credit,pos,CA,P0041896,13,0
T000141261,1747,55,2025-10-26,711.56,debit,pos,CA,P0034946,14,0
T000142254,1747,56,2025-10-27,1006.25,debit,cash,CA,P0059929,8,0
T000145592,1747,57,2025-10-28,161.72,debit,emt,CA,P0049442,10,0
T000145754,1747,57,2025-10-28,261.48,credit,emt,CA,P0014455,11,0
T000148137,1747,58,2025-10-29,465.79,debit,pos,CA,P0040316,8,0
T000157333,1747,61,2025-11-01,155627.07,debit,emt,CA,P0057692,13,0
T000157478,1747,61,2025-11-01,171630.24,credit,wire,CA,P0011790,14,0
T000161436,1747,63,2025-11-03,399.77,credit,cheque,CA,P0054474,15,0
T000165796,1747,65,2025-11-05,424.81,debit,emt,CA,P0042497,8,0
T000167059,1747,65,2025-11-05,246.08,debit,emt,CA,P0018162,14,0
T000167999,1747,65,2025-11-05,162.8,debit,emt,CA,P0017687,18,0
T000169996,1747,66,2025-11-06,65.03,debit,pos,CA,P0036014,14,0
T000174669,1747,68,2025-11-08,252.0,debit,emt,CA,P0058432,11,0
T000176103,1747,69,2025-11-09,87.68,debit,emt,CA,P0014070,11,0
T000190165,1747,74,2025-11-14,550.97,debit,cheque,CA,P0044024,12,0
T000194517,1747,76,2025-11-16,499.51,debit,emt,CA,P0046738,14,0
T000197556,1747,77,2025-11-17,230.2,debit,pos,CA,P0011408,17,0
T000200486,1747,78,2025-11-18,784.84,debit,emt,CA,P0001807,18,0
T000201284,1747,79,2025-11-19,59.32,debit,cash,CA,P0059006,8,0
T000204338,1747,80,2025-11-20,349.36,credit,pos,CA,P0055695,8,0
T000205250,1747,80,2025-11-20,288.89,credit,pos,CA,P0044519,12,0
T000209803,1747,81,2025-11-21,187.61,debit,pos,CA,P0040139,19,0
T000212548,1747,83,2025-11-23,170.54,debit,pos,CA,P0007176,14,0
T000213464,1747,84,2025-11-24,298.52,credit,cheque,CA,P0036836,7,0
T000220667,1747,86,2025-11-26,372.82,credit,pos,CA,P0034019,13,0
T000229410,1747,89,2025-11-29,367.31,debit,pos,CA,P0028086,16,0
T000234800,1747,92,2025-12-02,1246.13,debit,wire,CA,P0053193,8,0
T000236784,1747,92,2025-12-02,1926.1,debit,pos,CA,P0045038,17,0
T000239200,1747,93,2025-12-03,1058.14,debit,emt,CA,P0030881,14,0
T000244197,1747,95,2025-12-05,1983.54,credit,emt,CA,P0024037,9,0
T000245284,1747,95,2025-12-05,64.0,credit,pos,JP,P0048663,14,0
T000245520,1747,95,2025-12-05,54540.37,credit,wire,CA,P0056382,15,0
T000249674,1747,97,2025-12-07,52492.0,debit,emt,CA,P0025756,17,0
T000264022,1747,102,2025-12-12,783.94,debit,emt,CA,P0036059,15,0
T000266912,1747,104,2025-12-14,341.09,debit,cash,CA,P0020636,7,0
T000268527,1747,104,2025-12-14,330.66,credit,pos,CA,P0014843,20,0
T000280946,1747,108,2025-12-18,201.97,debit,pos,GB,P0052394,20,0
T000282975,1747,109,2025-12-19,152.47,debit,pos,CA,P0017741,15,0
T000290792,1747,113,2025-12-23,440.82,debit,preauth,CA,P0040201,7,0
T000291539,1747,113,2025-12-23,296.69,debit,wire,CA,P0018908,11,0
T000318711,1747,123,2026-01-02,298.46,credit,preauth,CA,P0023677,8,0
T000318784,1747,123,2026-01-02,100.71,debit,pos,CA,P0012067,9,0
T000325858,1747,126,2026-01-05,319.43,debit,emt,CA,P0059069,12,0
T000330389,1747,127,2026-01-06,1326.26,debit,emt,CA,P0026008,18,0
T000351071,1747,135,2026-01-14,544.72,debit,pos,CA,P0045049,12,0
T000355620,1747,136,2026-01-15,387.54,debit,preauth,CA,P0009997,20,0
T000357269,1747,137,2026-01-16,196.47,debit,pos,CA,P0054095,13,0
T000372634,1747,143,2026-01-22,103.69,debit,emt,CA,P0052968,12,0
T000378249,1747,145,2026-01-24,162.29,credit,pos,CA,P0015655,11,0
T000382351,1747,147,2026-01-26,576.71,credit,emt,CA,P0020608,13,0
T000383173,1747,147,2026-01-26,61.77,debit,cash,CA,P0033797,16,0
T000400191,1747,154,2026-02-02,321.7,debit,emt,CA,P0052125,9,0
T000402853,1747,155,2026-02-03,4336.72,credit,cash,CA,P0056602,7,0
T000403955,1747,155,2026-02-03,332.0,debit,preauth,CA,P0046340,12,0
T000405871,1747,156,2026-02-04,361.4,debit,cash,CA,P0026865,7,0
T000429753,1747,165,2026-02-13,1683.35,debit,wire,CA,P0040745,7,0
T000449811,1747,173,2026-02-21,642.69,debit,pos,CA,P0041579,8,0
T000452725,1747,174,2026-02-22,73.4,credit,cash,CA,P0002927,20,0
T000457328,1747,176,2026-02-24,428.96,debit,preauth,CA,P0052197,15,0
T000461884,1747,178,2026-02-26,243.71,debit,pos,CA,P0045315,9,0
T000466504,1747,179,2026-02-27,326.46,debit,pos,CA,P0017427,19,0
T000005620,1767,1,2025-09-02,387.5,debit,cash,CA,P0047547,20,0
T000009222,1767,3,2025-09-04,258.32,debit,emt,CA,P0047395,10,0
T000011993,1767,4,2025-09-05,12947.68,debit,wire,XD,P0013879,9,1
T000014315,1767,4,2025-09-05,38.45,debit,pos,CA,P0001648,20,0
T000023612,1767,9,2025-09-10,117.93,debit,cash,CA,P0005369,10,0
T000031954,1767,12,2025-09-13,28.7,debit,emt,CA,P0020715,10,0
T000032747,1767,12,2025-09-13,39.72,debit,cheque,CA,P0036134,17,0
T000039848,1767,15,2025-09-16,715.28,credit,emt,CA,P0013753,17,0
T000048271,1767,18,2025-09-19,8354.04,debit,wire,XD,P0043298,16,1
T000050523,1767,19,2025-09-20,53.47,debit,pos,CA,P0032736,17,0
T000054460,1767,21,2025-09-22,112.24,credit,pos,CA,P0021920,16,0
T000074134,1767,29,2025-09-30,1029.6,credit,emt,CA,P0058884,12,0
T000084074,1767,32,2025-10-03,270.56,debit,cash,CA,P0001715,17,0
T000084887,1767,32,2025-10-03,81.34,debit,preauth,CA,P0003472,20,0
T000086750,1767,34,2025-10-05,129.51,debit,pos,CA,P0052392,9,0
T000087605,1767,34,2025-10-05,67.88,debit,pos,CA,P0042405,17,0
T000091494,1767,36,2025-10-07,92.66,debit,pos,CA,P0052737,9,0
T000093077,1767,36,2025-10-07,1267.48,debit,wire,CA,P0026971,16,0
T000098915,1767,38,2025-10-09,286.43,debit,pos,CA,P0039485,16,0
T000099880,1767,39,2025-10-10,231.57,credit,pos,CA,P0030455,7,0
T000104276,1767,40,2025-10-11,4574.6,debit,wire,XD,P0010035,19,1
T000108539,1767,42,2025-10-13,1408.73,debit,emt,CA,P0005858,18,0
T000110108,1767,43,2025-10-14,174.96,debit,pos,CA,P0056765,11,0
T000110464,1767,43,2025-10-14,226.68,debit,pos,CA,P0010590,13,0
T000136109,1767,53,2025-10-24,117.52,credit,emt,CA,P0050140,8,0
T000136151,1767,53,2025-10-24,253.4,debit,preauth,CA,P0013474,8,0
T000139760,1767,54,2025-10-25,305.96,debit,cash,CA,P0055552,15,0
T000152692,1767,59,2025-10-30,517.34,debit,pos,CA,P0018449,15,0
T000155254,1767,60,2025-10-31,211.79,debit,cash,CA,P0057639,14,0
T000162597,1767,64,2025-11-04,307.83,credit,pos,CA,P0017625,7,0
T000165987,1767,65,2025-11-05,72.42,credit,pos,CA,P0010295,9,0
T000167398,1767,65,2025-11-05,367.49,debit,pos,CA,P0055021,15,0
T000177213,1767,69,2025-11-09,44.52,debit,pos,CA,P0036746,20,0
T000185120,1767,72,2025-11-12,41.08,debit,pos,CA,P0041040,16,0
T000194985,1767,76,2025-11-16,172.02,debit,emt,CA,P0000380,19,0
T000196289,1767,77,2025-11-17,138.52,debit,pos,CA,P0016788,12,0
T000199028,1767,78,2025-11-18,151.32,debit,wire,CA,P0044895,11,0
T000209423,1767,81,2025-11-21,18746.2,debit,wire,XD,P0008166,17,1
T000214197,1767,84,2025-11-24,199.15,debit,cheque,CA,P0020137,11,0
T000214952,1767,84,2025-11-24,101.38,debit,pos,CA,P0038880,14,0
T000216222,1767,84,2025-11-24,883.38,debit,pos,CA,P0024358,20,0
T000230634,1767,90,2025-11-30,10326.79,debit,wire,XD,P0021012,13,1
T000233727,1767,91,2025-12-01,482.97,debit,pos,CA,P0048330,16,0
T000238242,1767,93,2025-12-03,440.24,debit,preauth,CA,P0012467,9,0
T000244180,1767,95,2025-12-05,159.82,debit,emt,CA,P0005300,9,0
T000244383,1767,95,2025-12-05,388.89,debit,pos,CA,P0044616,10,0
T000247652,1767,96,2025-12-06,188.88,debit,cash,CA,P0054352,14,0
T000250309,1767,98,2025-12-08,302.22,debit,pos,CA,P0049015,8,0
T000252368,1767,98,2025-12-08,123.54,debit,pos,CA,P0043546,17,0
T000254938,1767,99,2025-12-09,174.93,debit,pos,CA,P0049550,15,0
T000265117,1767,103,2025-12-13,261.46,debit,cash,CA,P0020203,7,0
T000268966,1767,105,2025-12-15,118.36,debit,cheque,CA,P0049970,8,0
T000270328,1767,105,2025-12-15,115.84,debit,pos,CA,P0054748,15,0
T000288824,1767,112,2025-12-22,20383.74,debit,wire,XD,P0023503,12,1
T000290651,1767,113,2025-12-23,569.89,debit,emt,CA,P0011532,7,0
T000293454,1767,113,2025-12-23,12505.18,debit,wire,XD,P0012477,19,1
T000293555,1767,113,2025-12-23,30.48,debit,emt,CA,P0004863,20,0
T000295245,1767,114,2025-12-24,109.75,credit,pos,CA,P0042326,13,0
T000297865,1767,115,2025-12-25,8629.9,debit,wire,XD,P0015223,12,1
T000311955,1767,120,2025-12-30,190.88,credit,cash,CA,P0022620,19,0
T000313716,1767,121,2025-12-31,459.4,debit,preauth,CA,P0001006,13,0
T000316171,1767,122,2026-01-01,72.73,debit,pos,CA,P0033072,11,0
T000320176,1767,123,2026-01-02,19282.09,debit,wire,XD,P0006020,15,1
T000325508,1767,126,2026-01-05,22.04,credit,pos,CA,P0046840,10,0
T000326347,1767,126,2026-01-05,115.49,debit,pos,CA,P0051241,14,0
T000332280,1767,128,2026-01-07,146.69,credit,emt,CA,P0007960,13,0
T000334045,1767,128,2026-01-07,228.67,debit,emt,CA,P0041596,20,0
T000341972,1767,132,2026-01-11,28.92,credit,pos,CA,P0049262,7,0
T000344307,1767,133,2026-01-12,79.93,debit,pos,CA,P0025416,10,0
T000345474,1767,133,2026-01-12,16844.2,debit,wire,XD,P0055360,15,1
T000346286,1767,133,2026-01-12,10599.59,debit,wire,XD,P0029340,19,1
T000354849,1767,136,2026-01-15,451.75,credit,emt,CA,P0023370,16,0
T000355528,1767,136,2026-01-15,804.96,debit,pos,CA,P0003981,19,0
T000356246,1767,137,2026-01-16,2689.71,debit,pos,CA,P0032583,9,0
T000376867,1767,144,2026-01-23,6873.36,debit,wire,XD,P0012057,17,1
T000383191,1767,147,2026-01-26,255.46,debit,preauth,CA,P0039824,16,0
T000392716,1767,150,2026-01-29,84.65,debit,cheque,CA,P0013576,18,0
