customer_key,customer_id,customer_segment,occupation_or_business_type,is_cash_intensive_business,tenure_months,tenure_band,kyc_risk_rating,is_pep,declared_annual_income_cad,home_province,onboarding_channel
2300,C002300,personal,retired,0,58,36-83m,low,0,51900.0,NS,online
2301,C002301,personal,retired,0,42,36-83m,low,0,51700.0,BC,branch
2302,C002302,personal,healthcare_worker,0,47,36-83m,low,0,37200.0,QC,mobile
2303,C002303,personal,retired,0,29,12-35m,medium,0,58200.0,AB,mobile
2304,C002304,business,construction,0,35,12-35m,low,1,955700.0,QC,branch
2305,C002305,personal,public_sector,0,85,84m+,low,0,255700.0,BC,mobile
2306,C002306,personal,self_employed,0,21,12-35m,medium,0,65600.0,MB,mobile
2307,C002307,personal,salaried_employee,0,144,84m+,low,0,93700.0,ON,mobile
2308,C002308,personal,public_sector,0,166,84m+,low,0,63600.0,BC,online
2309,C002309,personal,healthcare_worker,0,54,36-83m,low,0,61900.0,BC,branch
2310,C002310,personal,student,0,35,12-35m,low,0,81200.0,SK,online
2311,C002311,personal,self_employed,0,209,84m+,low,0,97300.0,ON,online
2312,C002312,personal,student,0,51,36-83m,low,0,74900.0,MB,online
2313,C002313,personal,retired,0,144,84m+,low,0,36600.0,QC,branch
2314,C002314,personal,salaried_employee,0,24,12-35m,low,0,77100.0,AB,mobile
2315,C002315,personal,public_sector,0,62,36-83m,low,1,34600.0,ON,online
2316,C002316,personal,tradesperson,0,79,36-83m,low,0,48100.0,ON,branch
2317,C002317,personal,salaried_employee,0,35,12-35m,low,0,29800.0,QC,branch
2318,C002318,business,auto_dealer,1,91,84m+,low,0,913700.0,QC,mobile
2319,C002319,personal,retired,0,44,36-83m,low,0,42900.0,MB,branch
2320,C002320,personal,self_employed,0,94,84m+,medium,0,19600.0,QC,branch
2321,C002321,personal,retired,0,59,36-83m,low,0,26300.0,AB,online
2322,C002322,business,convenience_retail,1,29,12-35m,low,0,356000.0,ON,branch
2323,C002323,business,consulting,0,24,12-35m,low,0,324800.0,BC,branch
2324,C002324,personal,public_sector,0,41,36-83m,low,0,78400.0,QC,branch
2325,C002325,business,money_services,0,90,84m+,medium,0,611200.0,ON,online
2326,C002326,personal,salaried_employee,0,47,36-83m,medium,0,83900.0,AB,branch
2327,C002327,personal,healthcare_worker,0,79,36-83m,low,0,45200.0,BC,branch
2328,C002328,personal,tradesperson,0,55,36-83m,medium,0,26100.0,ON,branch
2329,C002329,personal,self_employed,0,54,36-83m,medium,0,44700.0,ON,online
2330,C002330,personal,tradesperson,0,13,12-35m,low,0,59600.0,BC,mobile
2331,C002331,business,construction,0,76,36-83m,low,0,129900.0,QC,branch
2332,C002332,personal,salaried_employee,0,34,12-35m,low,0,71900.0,NS,online
2333,C002333,personal,tradesperson,0,15,12-35m,medium,0,83500.0,BC,online
2334,C002334,personal,retired,0,44,36-83m,low,1,66100.0,BC,branch
2335,C002335,personal,healthcare_worker,0,109,84m+,low,0,63700.0,ON,branch
2336,C002336,personal,retired,0,26,12-35m,low,0,163000.0,ON,mobile
2337,C002337,personal,healthcare_worker,0,53,36-83m,low,0,179000.0,BC,online
2338,C002338,personal,salaried_employee,0,37,36-83m,low,0,55900.0,QC,branch
2339,C002339,personal,retired,0,31,12-35m,low,0,56600.0,ON,mobile
2340,C002340,business,import_export,0,46,36-83m,low,0,95100.0,ON,online
2341,C002341,business,logistics,0,137,84m+,low,0,174200.0,ON,online
2342,C002342,personal,salaried_employee,0,170,84m+,medium,0,150800.0,ON,broker
2343,C002343,personal,salaried_employee,0,35,12-35m,high,0,17700.0,ON,branch
2344,C002344,personal,healthcare_worker,0,60,36-83m,low,0,97900.0,SK,broker
2345,C002345,personal,public_sector,0,111,84m+,low,0,22500.0,BC,branch
2346,C002346,personal,student,0,218,84m+,low,0,47200.0,ON,branch
2347,C002347,business,auto_dealer,1,41,36-83m,low,0,113300.0,ON,mobile
2348,C002348,business,import_export,0,78,36-83m,medium,0,252100.0,BC,branch
2349,C002349,personal,salaried_employee,0,109,84m+,medium,0,93600.0,MB,mobile
2350,C002350,personal,public_sector,0,17,12-35m,low,0,110900.0,AB,branch
2351,C002351,business,convenience_retail,1,13,12-35m,low,0,35800.0,ON,online
2352,C002352,business,consulting,0,98,84m+,medium,0,115900.0,AB,branch
2353,C002353,business,import_export,0,25,12-35m,low,0,214900.0,ON,branch
2354,C002354,personal,public_sector,0,31,12-35m,medium,0,98400.0,ON,online
2355,C002355,business,convenience_retail,1,18,12-35m,low,0,1608700.0,ON,branch
2356,C002356,personal,student,0,45,36-83m,high,0,14800.0,AB,mobile
2357,C002357,business,money_services,0,76,36-83m,low,0,195900.0,QC,branch
2358,C002358,business,salon,1,21,12-35m,low,0,322800.0,BC,mobile
2359,C002359,personal,salaried_employee,0,10,00-11m,low,0,21500.0,SK,branch
2360,C002360,personal,retired,0,85,84m+,low,0,55300.0,ON,branch
2361,C002361,personal,tradesperson,0,77,36-83m,low,0,35800.0,ON,mobile
2362,C002362,personal,student,0,28,12-35m,low,0,85700.0,QC,online
2363,C002363,personal,self_employed,0,32,12-35m,low,0,107600.0,AB,branch
2364,C002364,personal,self_employed,0,181,84m+,low,0,106000.0,ON,branch
2365,C002365,business,salon,1,101,84m+,high,0,1428100.0,AB,broker
2366,C002366,personal,student,0,24,12-35m,low,0,100600.0,ON,branch
2367,C002367,personal,public_sector,0,140,84m+,low,0,77000.0,ON,branch
2368,C002368,personal,student,0,54,36-83m,low,0,221700.0,ON,online
2369,C002369,personal,tradesperson,0,47,36-83m,medium,0,69300.0,QC,branch
2370,C002370,business,import_export,0,10,00-11m,low,0,59700.0,BC,branch
2371,C002371,personal,healthcare_worker,0,37,36-83m,medium,0,21600.0,ON,branch
2372,C002372,personal,salaried_employee,0,121,84m+,low,0,98900.0,AB,mobile
2373,C002373,business,import_export,0,76,36-83m,low,0,637400.0,AB,branch
2374,C002374,business,logistics,0,115,84m+,low,0,100700.0,BC,mobile
2375,C002375,business,convenience_retail,1,90,84m+,medium,0,77600.0,AB,mobile
2376,C002376,personal,tradesperson,0,145,84m+,low,0,40000.0,NS,branch
2377,C002377,business,salon,1,50,36-83m,low,0,410000.0,QC,online
2378,C002378,personal,student,0,4,00-11m,low,0,65800.0,QC,branch
2379,C002379,personal,self_employed,0,58,36-83m,low,0,76600.0,ON,mobile
2380,C002380,business,construction,0,33,12-35m,low,0,445700.0,ON,broker
2381,C002381,business,auto_dealer,1,82,36-83m,low,0,320300.0,QC,branch
2382,C002382,personal,tradesperson,0,103,84m+,low,0,30700.0,ON,mobile
2383,C002383,personal,salaried_employee,0,22,12-35m,medium,0,36200.0,BC,mobile
2384,C002384,personal,tradesperson,0,57,36-83m,low,0,46100.0,AB,online
2385,C002385,personal,healthcare_worker,0,40,36-83m,low,0,76500.0,BC,online
2386,C002386,personal,retired,0,105,84m+,medium,0,64000.0,ON,mobile
2387,C002387,personal,public_sector,0,58,36-83m,high,0,40700.0,ON,branch
2388,C002388,personal,public_sector,0,24,12-35m,low,0,51800.0,QC,online
2389,C002389,personal,self_employed,0,48,36-83m,medium,0,55500.0,QC,mobile
2390,C002390,business,money_services,0,16,12-35m,low,0,439800.0,ON,online
2391,C002391,personal,student,0,98,84m+,low,0,125000.0,MB,branch
2392,C002392,personal,student,0,58,36-83m,low,0,135700.0,BC,broker
2393,C002393,personal,tradesperson,0,12,12-35m,medium,0,38800.0,ON,online
2394,C002394,business,construction,0,26,12-35m,low,0,361700.0,AB,online
2395,C002395,personal,student,0,67,36-83m,medium,0,14700.0,NS,branch
2396,C002396,personal,public_sector,0,56,36-83m,low,0,87700.0,AB,branch
2397,C002397,personal,tradesperson,0,35,12-35m,low,1,48400.0,BC,branch
2398,C002398,personal,healthcare_worker,0,31,12-35m,low,0,74600.0,BC,online
2399,C002399,personal,public_sector,0,21,12-35m,low,0,37900.0,ON,branch
2400,C002400,personal,student,0,143,84m+,medium,0,17800.0,AB,online
2401,C002401,personal,public_sector,0,98,84m+,low,0,56400.0,AB,online
2402,C002402,personal,self_employed,0,64,36-83m,low,0,52300.0,ON,online
2403,C002403,business,consulting,0,33,12-35m,low,0,486900.0,ON,branch
2404,C002404,business,consulting,0,79,36-83m,low,0,216100.0,ON,mobile
2405,C002405,personal,self_employed,0,84,84m+,low,0,118600.0,BC,broker
2406,C002406,personal,public_sector,0,156,84m+,low,0,23700.0,ON,branch
2407,C002407,business,consulting,0,86,84m+,low,0,277300.0,ON,online
2408,C002408,personal,self_employed,0,108,84m+,low,0,51400.0,BC,branch
2409,C002409,personal,student,0,35,12-35m,medium,0,95200.0,QC,mobile
2410,C002410,personal,student,0,50,36-83m,low,0,94600.0,BC,online
2411,C002411,business,auto_dealer,1,97,84m+,low,0,172300.0,QC,online
2412,C002412,business,salon,1,90,84m+,low,0,192000.0,ON,online
2413,C002413,personal,tradesperson,0,24,12-35m,high,0,12600.0,AB,online
2414,C002414,personal,salaried_employee,0,75,36-83m,low,0,50200.0,ON,branch
2415,C002415,personal,retired,0,100,84m+,low,0,44300.0,ON,branch
2416,C002416,personal,student,0,75,36-83m,low,0,67400.0,AB,branch
2417,C002417,personal,public_sector,0,40,36-83m,medium,0,49900.0,QC,mobile
2418,C002418,business,salon,1,47,36-83m,low,0,793700.0,AB,mobile
2419,C002419,personal,public_sector,0,47,36-83m,low,0,51100.0,ON,online
2420,C002420,personal,public_sector,0,29,12-35m,low,0,37500.0,QC,mobile
2421,C002421,personal,self_employed,0,23,12-35m,low,0,38800.0,ON,online
2422,C002422,personal,public_sector,0,92,84m+,high,0,51900.0,ON,branch
2423,C002423,business,auto_dealer,1,21,12-35m,low,0,115500.0,AB,mobile
2424,C002424,personal,tradesperson,0,33,12-35m,high,0,40900.0,BC,mobile
2425,C002425,personal,healthcare_worker,0,29,12-35m,low,0,68000.0,ON,online
2426,C002426,personal,self_employed,0,197,84m+,medium,0,32300.0,ON,mobile
2427,C002427,business,logistics,0,47,36-83m,medium,0,189500.0,ON,mobile
2428,C002428,business,restaurant,1,85,84m+,high,0,284700.0,ON,branch
2429,C002429,personal,tradesperson,0,60,36-83m,low,0,101400.0,ON,mobile
2430,C002430,personal,public_sector,0,56,36-83m,low,0,75600.0,BC,branch
2431,C002431,personal,salaried_employee,0,53,36-83m,medium,0,23100.0,ON,mobile
2432,C002432,business,money_services,0,60,36-83m,low,0,651200.0,ON,branch
2433,C002433,business,convenience_retail,1,35,12-35m,low,0,97500.0,QC,online
2434,C002434,personal,healthcare_worker,0,45,36-83m,low,0,93200.0,BC,branch
2435,C002435,business,logistics,0,76,36-83m,low,0,304400.0,ON,branch
2436,C002436,personal,self_employed,0,22,12-35m,high,0,101400.0,BC,online
2437,C002437,business,money_services,0,93,84m+,low,0,134700.0,QC,branch
2438,C002438,personal,self_employed,0,93,84m+,low,0,35300.0,BC,online
2439,C002439,personal,retired,0,10,00-11m,low,0,49700.0,AB,mobile
2440,C002440,personal,tradesperson,0,11,00-11m,high,0,49300.0,ON,broker
2441,C002441,business,salon,1,67,36-83m,medium,0,695800.0,BC,mobile
2442,C002442,personal,self_employed,0,101,84m+,low,0,61900.0,ON,broker
2443,C002443,personal,public_sector,0,88,84m+,low,0,51800.0,AB,mobile
2444,C002444,personal,salaried_employee,0,33,12-35m,low,0,53400.0,AB,online
2445,C002445,personal,public_sector,0,45,36-83m,low,0,90200.0,AB,online
2446,C002446,personal,tradesperson,0,57,36-83m,low,0,32100.0,ON,mobile
2447,C002447,personal,retired,0,55,36-83m,medium,0,138100.0,QC,broker
2448,C002448,personal,salaried_employee,0,9,00-11m,low,0,81400.0,AB,mobile
2449,C002449,personal,self_employed,0,28,12-35m,medium,0,40100.0,ON,online
2450,C002450,personal,self_employed,0,38,36-83m,low,0,165200.0,QC,mobile
2451,C002451,personal,self_employed,0,53,36-83m,medium,0,161600.0,AB,mobile
2452,C002452,personal,healthcare_worker,0,33,12-35m,low,0,102600.0,AB,branch
2453,C002453,personal,salaried_employee,0,109,84m+,low,0,170700.0,QC,branch
2454,C002454,business,consulting,0,140,84m+,medium,0,469400.0,MB,mobile
2455,C002455,personal,student,0,88,84m+,medium,0,20700.0,ON,branch
2456,C002456,personal,salaried_employee,0,196,84m+,low,0,26900.0,ON,mobile
2457,C002457,personal,public_sector,0,36,36-83m,low,0,84700.0,ON,broker
2458,C002458,personal,healthcare_worker,0,11,00-11m,low,0,38800.0,QC,branch
2459,C002459,personal,retired,0,118,84m+,low,0,48600.0,QC,mobile
2460,C002460,personal,salaried_employee,0,29,12-35m,low,0,43400.0,ON,branch
2461,C002461,business,money_services,0,90,84m+,low,0,857200.0,QC,mobile
2462,C002462,personal,tradesperson,0,77,36-83m,low,0,59200.0,ON,mobile
2463,C002463,personal,student,0,30,12-35m,low,0,85700.0,ON,branch
2464,C002464,personal,self_employed,0,9,00-11m,low,0,56800.0,QC,mobile
2465,C002465,personal,retired,0,136,84m+,medium,0,119600.0,ON,branch
2466,C002466,business,salon,1,44,36-83m,low,0,243300.0,ON,online
2467,C002467,business,consulting,0,76,36-83m,low,0,215200.0,SK,online
2468,C002468,personal,public_sector,0,20,12-35m,low,0,42000.0,AB,online
2469,C002469,personal,retired,0,41,36-83m,low,0,51800.0,NS,branch
2470,C002470,personal,healthcare_worker,0,76,36-83m,low,0,39700.0,ON,branch
2471,C002471,personal,student,0,77,36-83m,low,0,45200.0,AB,mobile
2472,C002472,business,auto_dealer,1,100,84m+,medium,0,206400.0,BC,branch
2473,C002473,personal,healthcare_worker,0,75,36-83m,low,0,71100.0,QC,branch
2474,C002474,business,salon,1,27,12-35m,medium,0,269700.0,BC,online
2475,C002475,business,salon,1,52,36-83m,low,0,1823600.0,ON,broker
2476,C002476,personal,self_employed,0,68,36-83m,low,0,70800.0,ON,online
2477,C002477,business,logistics,0,82,36-83m,low,0,104400.0,BC,broker
2478,C002478,personal,healthcare_worker,0,81,36-83m,low,0,69900.0,QC,online
2479,C002479,personal,public_sector,0,90,84m+,high,0,462600.0,AB,online
2480,C002480,personal,student,0,31,12-35m,low,0,104600.0,AB,branch
2481,C002481,personal,salaried_employee,0,203,84m+,low,0,92200.0,NS,broker
2482,C002482,personal,self_employed,0,10,00-11m,low,0,104500.0,MB,online
2483,C002483,personal,student,0,37,36-83m,low,0,30000.0,QC,branch
2484,C002484,personal,student,0,13,12-35m,low,0,64300.0,QC,branch
2485,C002485,personal,self_employed,0,147,84m+,medium,0,49300.0,QC,online
2486,C002486,personal,public_sector,0,2,00-11m,low,0,66400.0,BC,branch
2487,C002487,business,money_services,0,94,84m+,low,0,254000.0,QC,mobile
2488,C002488,business,auto_dealer,1,75,36-83m,low,0,586600.0,ON,broker
2489,C002489,personal,salaried_employee,0,95,84m+,medium,0,109600.0,MB,branch
2490,C002490,personal,self_employed,0,37,36-83m,low,0,70600.0,SK,mobile
2491,C002491,personal,public_sector,0,65,36-83m,low,0,53600.0,QC,branch
2492,C002492,personal,healthcare_worker,0,87,84m+,low,0,152500.0,QC,online
2493,C002493,personal,self_employed,0,27,12-35m,low,0,86400.0,ON,online
2494,C002494,personal,healthcare_worker,0,56,36-83m,low,0,33300.0,QC,mobile
2495,C002495,personal,healthcare_worker,0,87,84m+,low,0,97200.0,QC,branch
2496,C002496,personal,tradesperson,0,59,36-83m,low,0,108000.0,AB,branch
2497,C002497,personal,self_employed,0,70,36-83m,low,0,59300.0,QC,branch
2498,C002498,personal,salaried_employee,0,47,36-83m,low,0,63900.0,ON,mobile
2499,C002499,personal,public_sector,0,10,00-11m,low,0,42200.0,ON,broker
2500,C002500,business,auto_dealer,1,90,84m+,low,0,1299600.0,QC,branch
2501,C002501,personal,tradesperson,0,59,36-83m,low,0,41900.0,SK,broker
2502,C002502,personal,healthcare_worker,0,77,36-83m,low,0,42900.0,QC,branch
2503,C002503,personal,public_sector,0,57,36-83m,low,0,76500.0,QC,mobile
2504,C002504,business,money_services,0,187,84m+,low,0,1324800.0,ON,online
2505,C002505,personal,self_employed,0,23,12-35m,low,0,60200.0,QC,branch
2506,C002506,personal,healthcare_worker,0,62,36-83m,high,0,16000.0,NS,online
2507,C002507,personal,healthcare_worker,0,27,12-35m,low,0,241800.0,ON,online
2508,C002508,business,convenience_retail,1,68,36-83m,low,0,87900.0,ON,branch
2509,C002509,personal,retired,0,12,12-35m,low,0,126200.0,ON,branch
2510,C002510,business,auto_dealer,1,89,84m+,low,0,198500.0,ON,online
2511,C002511,personal,self_employed,0,43,36-83m,medium,0,49900.0,ON,branch
2512,C002512,personal,retired,0,30,12-35m,low,0,49100.0,AB,online
2513,C002513,personal,student,0,137,84m+,low,0,39900.0,ON,online
2514,C002514,personal,student,0,129,84m+,low,0,95200.0,BC,branch
2515,C002515,personal,self_employed,0,60,36-83m,low,0,40000.0,BC,branch
2516,C002516,personal,self_employed,0,99,84m+,low,0,52900.0,QC,mobile
2517,C002517,personal,tradesperson,0,161,84m+,low,0,39600.0,MB,broker
2518,C002518,business,import_export,0,105,84m+,medium,0,563700.0,AB,mobile
2519,C002519,personal,healthcare_worker,0,27,12-35m,medium,0,36700.0,ON,mobile
2520,C002520,personal,student,0,16,12-35m,medium,0,33400.0,ON,online
2521,C002521,personal,healthcare_worker,0,11,00-11m,low,0,219100.0,BC,branch
2522,C002522,personal,self_employed,0,70,36-83m,low,0,80200.0,AB,mobile
2523,C002523,personal,student,0,16,12-35m,low,0,60600.0,MB,mobile
2524,C002524,personal,self_employed,0,42,36-83m,medium,0,61600.0,AB,mobile
2525,C002525,business,import_export,0,48,36-83m,low,0,680300.0,ON,broker
2526,C002526,personal,tradesperson,0,92,84m+,low,0,24100.0,ON,mobile
2527,C002527,personal,public_sector,0,6,00-11m,low,0,12900.0,ON,branch
2528,C002528,business,consulting,0,15,12-35m,low,0,542400.0,BC,branch
2529,C002529,personal,retired,0,82,36-83m,medium,0,93900.0,QC,branch
2530,C002530,personal,student,0,97,84m+,high,0,112500.0,ON,mobile
2531,C002531,business,salon,1,69,36-83m,low,0,272200.0,ON,branch
2532,C002532,personal,retired,0,13,12-35m,medium,0,44000.0,ON,online
2533,C002533,personal,salaried_employee,0,17,12-35m,low,0,35000.0,ON,online
2534,C002534,personal,student,0,75,36-83m,medium,0,39900.0,ON,online
2535,C002535,personal,public_sector,0,41,36-83m,low,0,110300.0,QC,branch
2536,C002536,personal,retired,0,23,12-35m,low,0,48200.0,ON,branch
2537,C002537,personal,tradesperson,0,20,12-35m,low,0,36900.0,ON,online
2538,C002538,business,restaurant,1,70,36-83m,low,0,104000.0,QC,online
2539,C002539,personal,public_sector,0,130,84m+,low,0,16000.0,AB,mobile
2540,C002540,personal,tradesperson,0,71,36-83m,medium,0,35200.0,AB,branch
2541,C002541,business,auto_dealer,1,74,36-83m,low,0,385200.0,NS,mobile
2542,C002542,business,money_services,0,110,84m+,low,0,435500.0,BC,mobile
2543,C002543,personal,retired,0,64,36-83m,low,0,45500.0,ON,online
2544,C002544,business,salon,1,45,36-83m,low,0,640500.0,AB,mobile
2545,C002545,personal,retired,0,71,36-83m,low,0,103900.0,AB,branch
2546,C002546,business,money_services,0,68,36-83m,low,0,342100.0,ON,mobile
2547,C002547,personal,salaried_employee,0,51,36-83m,medium,0,63600.0,ON,mobile
2548,C002548,personal,public_sector,0,38,36-83m,medium,0,15300.0,BC,mobile
2549,C002549,personal,retired,0,3,00-11m,medium,0,16600.0,QC,online
2550,C002550,personal,salaried_employee,0,91,84m+,low,0,33600.0,ON,branch
2551,C002551,business,import_export,0,66,36-83m,low,0,284500.0,AB,mobile
2552,C002552,business,restaurant,1,72,36-83m,low,0,267900.0,AB,mobile
2553,C002553,business,consulting,0,21,12-35m,low,0,169500.0,AB,online
2554,C002554,business,restaurant,1,65,36-83m,low,0,198100.0,ON,online
2555,C002555,personal,tradesperson,0,28,12-35m,medium,0,30300.0,QC,online
2556,C002556,business,restaurant,1,149,84m+,low,0,136700.0,ON,mobile
2557,C002557,personal,student,0,51,36-83m,low,0,40300.0,ON,branch
2558,C002558,business,auto_dealer,1,83,36-83m,low,0,665000.0,ON,online
2559,C002559,business,construction,0,45,36-83m,medium,0,511000.0,ON,branch
2560,C002560,personal,healthcare_worker,0,33,12-35m,medium,0,120000.0,QC,mobile
2561,C002561,business,consulting,0,58,36-83m,medium,0,205100.0,NS,online
2562,C002562,personal,retired,0,39,36-83m,low,0,40400.0,BC,online
2563,C002563,personal,salaried_employee,0,63,36-83m,low,0,98300.0,ON,mobile
2564,C002564,personal,public_sector,0,3,00-11m,low,0,119800.0,NS,branch
2565,C002565,personal,self_employed,0,67,36-83m,low,0,57000.0,AB,branch
2566,C002566,business,construction,0,81,36-83m,low,0,606400.0,ON,branch
2567,C002567,personal,student,0,96,84m+,low,0,36800.0,QC,branch
2568,C002568,personal,self_employed,0,20,12-35m,medium,0,154600.0,AB,branch
2569,C002569,personal,self_employed,0,13,12-35m,low,0,23400.0,ON,broker
